id,title,year,rating
1081232,Tasalli se,,0
1080808,Ishq Vishk Rebound,,0
1080225,Raja Bro,2022,0
1079699,Kartaa,2018,0
1078866,The Wicked Night,2021,5
1078425,Green Signal,2022,5
1078398,Raton Ka Raja,1970,0
1077410,Zindagi Shatranj Hai,2023,0
1074473,Naukar,1943,0
1074470,Pyar Ki Jeet,1948,0
1074467,Nadaan,1943,0
1074465,Dost,1944,0
1074446,Bhakta Surdas,1942,0
1072787,The Bracelet,1959,0
1072167,Rustom kaun,1966,0
1071334,Sahebs Who Never Left,2022,5.5
1071270,Mounto,1975,0
1070030,Wind Castle,2015,0
1069949,Noorani Chehra,,0
1069880,Kasak,1996,0
1069110,Chintaa Mani,2022,2
1068938,Knotted,2023,0
1068934,Behind the Mirror,2005,0
1068843,Qurbani Rang Layegi,1991,0
1067424,One and a Half Knot,,0
1066443,Shadow,1952,0
1065075,A Flower In A Foglight,2023,0
1064624,Four Slippers,2023,0
1064622,Encountered on Saffron Agenda?,2009,0
1064620,Cottage No. 1303,,0
1064439,Letters Unwritten to Naiyer Masud,2023,0
1064376,If Only Trees Could Talk,2022,0
1064374,Naanera,2021,0
1063593,No Stranger at All,2023,0
1063517,Rishte Naate,1965,0
1063366,White Ant,2023,0
1062522,In the Belly of a Tiger,,0
1061090,Chabiwali Pocket Watch,2006,0
1060889,48 Kos,2022,0
1060243,6:40 PM,1967,0
1060239,The Glass Pane,1966,0
1059545,The City is Red,,0
1057400,Moksha,1993,0
1055709,Jaggu Ki Lalten,2022,0
1055688,The Cannabis Diary,2022,0
1055669,Chhota Bheem aur Chand Pari ki Dastaan,,0
1055640,Chhota Bheem Aur Kaalsura Ka Jaadui Jaal,2019,0
1055591,Baaghi Ek Yodha,2019,0
1054760,Madam,,0
1054713,Sunday,2018,0
1054626,The Virgin Tree,,0
1053960,Oranges in the Winter Sun,2022,0
1053678,Wild Berries,2013,8
1052680,Hindutva,2022,0
1052671,Khalli Balli,2022,0
1052662,Love You Loktantra,2022,0
1052104,Waqt Ki Deewar,1981,0
1051655,Khiladi No 1,2008,0
1051037,Traded,2021,0
1051023,Murder Mubarak,,0
1050885,College Girl,1960,0
1049568,Ab To Aaja Saajan Mere,1994,0
1048728,Balak Dhruv,1974,0
1048523,Khoj,1971,0
1048129,Who am I,,0
1044656,Gunahon Ka Devta,1967,0
1044120,Why I Killed Gandhi,,0
1042339,All day and all of the night,2022,0
1040221,Doori,2021,0
1040073,Society's Mistake,1934,0
1039994,Social Pirates,1925,0
1039993,Kulin Kanta,1925,0
1039990,Triumph of Justice,1924,0
1039988,Sushila the Virtous,1924,0
1039986,The Debt of Sin,1924,0
1039984,20th Century,1924,0
1039946,Shabash Bete,,0
1038569,Mustard Greens,2022,0
1038565,Ruuposh,2021,0
1038563,Raat: Night Time in Small Town India,2022,0
1038277,Pilibhit,2021,0
1038098,Bad Egg,2022,0
1036932,Triple Cross,2022,10
1036906,Kadaknath,2022,0
1036580,Devra Bada Satawela,2010,0
1036236,PR: Public Relations,2013,0
1036234,Xmas Story,2012,0
1036233,Curtains,2012,0
1035980,Untold Unheard Story,2016,0
1035895,Service Boy,2020,0
1035212,Run For Life Bhaag,2022,0
1034653,Yeh Ballet,2017,0
1032665,Amar Rahe Yeh Pyar,,0
1032081,Hunter Among Us,,0
1028291,Kaafila,1990,0
1028084,The List,2022,0
1028080,Vakeel Babu,2022,0
1028077,Gupt Gyaan,2021,0
1026924,Mirza Sahiban,1957,0
1025521,Objection My God,2018,0
1025511,Dhaage,2022,0
1025505,Ishq Pashmina,2022,0
1023617,Popcorn Khao! Mast Ho Jao,2004,0
1021516,Shabnam,1964,0
1020949,Ghar Ka Chiraag,1989,5
1020660,"Shehar, 2021",,0
1020512,Ehsaan Aap Ka,1981,0
1020330,Hacker 3.0,2023,10
1020328,Hacker 2.0,2022,0
1020324,Loveju,2023,0
1020298,In Search of Bidesia,2020,0
1019972,Meenar,1954,0
1019683,Kaala Sooraj,1985,0
1019666,Main Bhi Ladki Hoon,1964,0
1019645,Birjoo,1993,0
1019413,Before the Third Bell,2017,0
1019273,Meridian Lines,2013,0
1019245,Year 0000,,0
1018844,Pyar Mein Thoda Twist,2022,10
1018285,Chingari,1989,0
1018230,Gully Life: The Story of Divine,2019,0
1017690,Moments with the Maestro,,0
1017624,Ek Naya Rishta,1988,7
1017579,Bin Maa Ke Bachche,1980,0
1016273,Mera Rakshak,1978,0
1016071,Phir Aayee Barsat,1985,0
1015846,The Measure,,8
1015208,मजदूर मजबूर मज़बूत,2022,0
1014686,Paranoia,1983,0
1014682,Subah Subah,2014,0
1014148,The Life of the Adivasis,1955,0
1013653,Urf,,0
1013576,Unintentional,2022,10
1013084,Holy-Water,2021,0
1012829,Mahakavi Kalidas,1942,0
1012151,Miami Seh New York,2022,0
1011762,Jivari,2017,0
1011377,The Frog is the Pond's Witness,2022,0
1011186,Motu Patlu : Kung Fu Kings 6: The Secret of Devil's Heart,2022,0
1010517,Krishnanattam,1982,0
1010312,Duniya Na Mane,1959,0
1010301,Poonam Ki Raat,1965,0
1010296,Banjarin,1960,0
1010292,Koi Aae Na..,2015,0
1009999,Kuchh Kaha Aapne,2004,0
1009826,Paggal,,0
1009626,Haryana,2022,0
1008697,15 Seconds A Lifetime,2022,0
1007945,Modiji ki beti,2022,0
1007575,Disconnect,2022,0
1006715,Dushman,1957,0
1006654,Jag Biti,1946,0
1006154,The Making,2021,0
1005112,Sorry Day,2022,6
1005107,Aap Kaatar Me Hai,2021,0
1004820,"They Called it Love, But Was it Love?",2020,0
1002023,Dastan-E-Laila Majnu,1974,0
1001827,Metamorphosis,,5
1001636,In The Month of July,2021,0
1001190,Makhlooq,2022,0
1001128,Aamras,2022,0
1000512,Asidh,2021,0
1000111,Ek Aur Jung,2001,0
998180,Dastaan-E-Rafi,2016,0
996390,A Pinch of skin,2012,0
995909,Rani Banal Jwala,2013,0
995589,Anveshan,,0
994391,Jacqueline I Am Coming,2019,10
993011,Champakali,,0
992905,Jeevan Jyoti,1953,0
991823,Atmaram,1979,0
991579,Teri Pooja Kare Sansaar,1985,0
991573,Yeh Pyar Nahin,1988,0
991468,Jeevan Jyoti,1976,0
990843,After Party,2018,0
990544,Ek Kali Muskai,1968,0
990320,Do Dilon Ki Dastaan,1966,0
989407,Sarfarosh,1964,0
989114,10 Nahi 40,2022,10
988947,Hong Kong,1962,0
988941,Incomplete,1995,0
988839,Kudmai,1987,0
988737,Rebel Soldier,1958,0
988555,Paani: Of Women And Water,2018,0
988251,Hungama Bombay Ishtyle,1978,10
988125,Brahmāstra Part Three,,0
988124,Brahmāstra Part Two: Dev,,0
986532,The Mill,1934,0
986488,Witness,1999,0
986486,Zebra 2,1999,0
986484,Sharma v/s State,1999,0
986473,Mr. Lambu,1956,0
986472,Tonga-Wali,1955,0
986449,The Choice,2018,0
986166,Systam,2021,0
986066,Vikrut,2000,0
986058,Shuruat,1999,0
986055,Prayas,1999,0
985655,Naya Raasta,,10
985387,Awasthi Vs Awasthi,,0
983275,Dark Rose: The Name of Fear,2022,0
983040,Ittu Si Baat,2022,0
983019,First Second Chance,2022,0
982555,Track The Mystery,2021,0
981774,Jashan,1955,0
981491,Blink,2018,0
980600,Kabir Singh 2,,0
980599,Bhool Bhulaiyaa 3,2024,0
978926,Balli Vs Birju,,6
978510,Chhoti Shammez,2022,0
978506,A Bit of Happiness,2022,0
978489,Sanwri - Love Beyond Gender,2022,10
978479,Impasse,2022,0
977827,LYNCH NATION,,9
977499,Official remake of Anand,,0
977407,A meeting with shaitaan,,0
977128,Biscut,2022,0
977001,For Susan,2018,0
976796,Two Perfect Strangers,2022,0
976385,Kalank Gupchup,,0
974620,Zaroorat Ki Purti,1979,0
973996,Welcome Valentine,2017,0
973991,The Pomegranate Tree,2022,0
972529,Badboli Bhavna,2022,0
971408,Beti: The Angel of God on the Earth,,0
970955,Natak Jaari Hai: The Play Goes On,2005,0
970577,Rizwan,2020,7
969799,Hamari Baat,1943,0
969788,Chittor Vijay,1947,0
969691,Zinda Laash,,0
969080,Parivartan,1949,0
968757,Banwra,1950,0
967986,Ramnagri,1982,0
966787,Antaheen,1986,0
966763,Nauha,2022,1
966736,Spandan,1982,0
965201,Hulchul,1951,0
964436,Deshdrohi 2,,0
963885,Haiwaan,,0
963278,The Arabian Knight,1930,0
962831,Second Chance,,0
962482,"Mother, Who Will Weave Now?",2022,0
962281,4 SUM,2020,0
961545,Aadharshila,1982,0
961494,Jai Bheem,2022,0
961328,2 (दो),2022,0
960963,Blooms of Longing,2021,0
960924,Supreme Motherhood : The Journey of Mata Sahib Kaur,2022,0
960682,Asli Cricket,2021,0
959363,Amateurs,2016,0
958074,Wet Blue Tarpaulin,2019,0
957754,Longing,2022,0
957317,Sher Singh Raana,,0
956301,Halfpace,2021,0
955983,Do Waqt Ki Roti,1988,0
955496,Fateh,,0
954364,Seher,2017,0
953305,Chhabili,1960,0
952890,Ladakh Chale Rickshawala,2019,0
952823,Chanderinama,2017,0
952288,Professor Vaman M.Sc,1938,0
952262,Black Cat,1959,0
951687,Narayan Pustika 2 - Endless,2026,0
950168,Iran Ki Ek Raat,1949,0
950167,Pehchan,1946,0
950164,Main Kya Karun,1945,0
950162,Ameeree,1945,0
950160,Subah Shyam,1944,0
950077,Kaise Kahoon Ke Pyaar Hai,2003,0
949877,From the Shadows,2016,0
949844,मेरी आशिकी,2005,0
949686,Our Struggle,1951,0
949336,Antim Paath,2018,0
948965,Trippin In Goa,,0
948312,Sun Zara,2006,0
948106,Anokha Moti,2000,0
947920,Ek Jhalak,2021,0
946555,Tsunami 81,2007,0
946462,Ek Bechara,1972,0
946027,Kumbh,2017,0
946023,Dropout Daughters,2021,0
945932,Makhmal,2014,0
945861,In Praise of that Angel Face,2015,0
945824,The Colour of My Home,2018,0
945782,"Miss Khan, ab to hans do",,10
945422,Damaad,1951,0
945419,Bazar,1949,0
945416,Gali Theke Rajpath,1959,0
945415,Hyderabad Ki Nazneen,1952,8.5
945411,Mastana,1954,0
945407,Nau Bahar,1952,0
945404,Pyar Ki Baten,1951,0
945403,Shrimati Ji,1952,0
945401,Sitaron Se Aage,1958,0
945400,Big Brother,1957,0
944732,Kinaara,2022,0
944307,Birsa,,0
944054,Rotation,,0
943895,Rajnati Basantsena,1934,0
942201,An Early Spring,2019,0
941690,Musafir,1986,0
941260,Bisvi Sadi,1945,0
941242,Pardanasheen,1942,0
940817,Clouds of Monsoon,2022,0
939547,Deva Rickshawala,2021,0
938911,Tum Jo Mile,2010,0
938908,Siyaah..,2012,0
938898,Pyaar Mein Aisa Hota Hai,2013,0
938764,Kabab Mein Haddi,2014,0
938759,Huff! It's Too Much,2013,0
938755,Fattu Saala,2016,0
938753,Ek Tha Sardaar,2013,0
938693,Naya Raasta - The New Road,1967,0
938688,The Tale Of A Santa And His Moth,2022,0
938682,CD Kand,2014,1.5
938679,Bablu - The Naughty Genie,2013,0
938678,I Am Yet to See Delhi,2015,0
938476,It's The Same Story,2011,0
938301,Aaj Ka Fashion Trend,2014,0
938148,Jab Tum Kaho,2016,0
938140,Compromise,2018,0
937847,Shaktimaan 3,,0
937846,Shaktimaan 2,,0
937409,Uljhe Hue,2022,4
935270,Children of Mandala,2009,0
935126,The Pink Pyjama Girl,2010,0
933715,Bhumigat,2019,0
933470,Samaj Ko Badal Dalo,1970,0
933290,Bardovi,,0
933037,Side A Side B,2022,0
931194,Prithipal Singh... A Story,2015,0
931193,Ranbhoomi,,0
931192,Utthaan,2006,0
931046,Yun Hua Toh?,2022,0
930443,Baali Umar Ko Salaam,,0
930437,Pakdam Pakdai: Doggy Don in Egypt,,0
930430,Kris aur krishna,,0
929391,Bibhatsa,2002,0
926894,"The Wind in Your Body Is Only Visiting, Your Breath Will Soon Be Thunder",2022,0
926880,All Was Good,2022,0
926704,UnBlock,2022,0
926312,Izzat,1937,0
925861,Dal Bhat,2021,0
925661,Let's Be Friends,1992,0
925648,The Goa Run,2014,0
925501,Dream Boy,2021,0
924651,Pearl Necklace,1937,0
924037,Sirf Ek Friday,,0
923152,Hum Farishte Nahin,1988,0
922785,After Death,2021,0
922687,Ganwaar,1970,0
922500,Sab Ki Boltee Bandh,2012,0
922182,The Dirty Dancer,2013,0
922104,The Dirty Relation,2013,0
921846,Chakarghinni,2018,0
921679,Dabangg 4,,0
921534,Chooran Goli,2014,0
921481,Motu Patlu In The Toy World,2021,0
920411,Yaaron ka Yaar,1977,0
920272,Nishad,2002,0
920127,Street 13,2000,0
920101,Pati Kamaal Bibi Dhamaal,2007,0
919712,Man Mandir Mein Maa,2009,0
919661,Malkin,2001,0
919656,Lolly Pop,2004,0
919624,Last Chance,2009,0
919604,Ishwar Sakshi,2009,0
919555,Hosh,2004,0
919549,Humrahi,2007,0
919464,Adaa,1951,0
919349,Danveer Karna,2007,0
919336,"Chot [Aaj Isko, Kal Tereko]",2004,10
919041,Sangeen,,0
919040,Chaska: An Addiction,2006,0
918915,God Only Knows!,2004,0
918785,Jab Khuli Kitaab,,0
918742,Rohingya - People from nowhere,2021,0
918595,Rohingya,,6
917812,Pavan Putra Bhaijaan,,0
917533,Insaaf: The Justice,2004,0
916819,Teenmoti,1995,0
916363,Code Name Abdul,2021,0
916132,Urf,2022,0
914339,A Song for Birsa,,0
914267,Welcome Son 2,2021,0
914057,A Night of Prophecy,,0
912010,Mera Muqaddar,1988,0
911907,Jazbaat,1980,0
911903,Gumsum,1982,0
911788,Sun Sajna,1982,0
911768,Phir Janam Lenge Hum,1977,0
911724,Jai Radhe Krishna,1974,0
911642,Ahinsa,1979,0
911635,Swarg Narak,1978,0
911632,Shararat,1972,0
911265,I Bow To Thee O Mother,2021,0
910806,Bedsores,2021,0
910477,Live Your Fairy Tale,2021,0
904699,Blood Honour Bleeds,2011,0
904565,Ustad 420,1969,0
904500,Panch Ratan,1965,0
904473,Angoor,2005,0
904396,Yahi Soch Toh Badalni Hai!,2019,0
904395,Maa Beta,1962,0
904238,Aanchal Ke Phool,1968,0
904061,Kanhaiya,1959,0
904020,Hatim Tai,1956,0
903425,Taru,1991,0
903357,Word Within The Word,2007,0
901532,Swimmy,,0
901184,That Touch of Gold,,0
901172,Dhara,,0
901161,Ye Mard Bechara,2021,0
900505,Kaale Chitte Rang,2020,0
899918,Aruna Vasudev – Mother of Asian Cinema,2021,0
899687,Papeeha,1993,0
898461,Mind Mera Mind,2021,0
898453,Other Side of Love,2018,0
897732,After The Third Bell,2014,0
897706,Eight Down Toofaan Mail,2021,0
895675,Bandish,1996,0
895673,Yaadon Ke Mausam,1990,0
895670,Do Jism Ek Jaan Hain Hum,1999,0
894111,Us-Paar,1974,0
893179,Bol Diyaan Unma,2021,0
893170,Daddy's Got Moves,2019,0
893160,Uncertain,2020,0
893014,Trimming the Fat,2021,0
892713,Green Room: Thehrav,2021,0
892271,Tathagat,2021,7
891855,DRE7MS,2021,0
891599,Vir The Robot Boy - Khiladiyon Ka Khiladi,,0
891597,Vir The Robot Boy - Mahayoddha Vir,,0
891593,Chacha Bhatija - Golmaal Hai Bhai Golmaal Hai,,0
879002,The Brittle Thread,2021,5
878029,Dawn,1958,0
877531,Tass,,0
877162,Hum Teen Saat Saat,2018,0
876530,Ek Do Teen,1953,0
875542,Little Men,2019,0
875389,Hindi,,0
874469,Little Singham: Kaal Ka Badla,2020,10
874467,Little Singham - Black Shadow,2021,10
872120,Loknayak,,10
871187,Rasan Piya,2015,7
870130,Gajra,2021,0
869475,Washing Machine,2021,0
869472,Transistor,2021,0
869470,Transient,2021,0
869463,Stains,2019,0
869286,Namak,2021,0
869272,#Cafe2022,2021,0
869218,Nafs Said,2021,0
869051,PISHACHINI,2021,0
867815,Krishna Kansa Vadha,,0
867806,Krishna in Vrindavan,,0
867801,Krishna - Makhan Chor,,0
866045,Viraam Leela,,0
865279,Sangini,2016,0
865012,Junglee Bahar,,0
863965,Choices,2021,0
862073,Sitapur: The City of Gangsters,2021,0
862030,Boond Jo Ban Gayee Moti,1967,0
861262,Our National Anthem,1964,0
859013,Wrong Number,2021,0
858993,Secrets of Sinauli,2021,9.5
858965,Tere Jaisa Yaar Kahan,2017,0
858955,Late Night Taxi,,0
858787,Blackmail Pe Blackmail,2020,0
856826,Unmaad,2018,0
856279,In Laws,2021,0
855635,Cannibal,2020,0
855625,The Pickup Artist,2019,0
855297,Dug Dug,2021,0
854876,Roop Ki Rani Choron Ka Raja,1961,0
854744,Vaishnav Jan Toh,2010,0
854174,Lyrically Bleating Horns,2020,1
853944,Funeral Sunshine,2018,8
853932,Laal Ghaas Par Neele Ghode,2020,10
853616,The Last Trip,2020,0
853477,Wrong Leela,2021,9
853296,Colours Of Night,2020,0
852970,Chhota Bheem: Bheem vs Aliens,2010,7
852960,Chhota Bheem Neeli Pahaadi,2013,10
852694,Chacha Bhatija - Khazane ki Khoj,,0
852692,Vir The Robot Boy - Hero N. 1,,7
851674,Toofan Rani,,5
851447,Lockdown 2.0,,0
851086,Out Of Time,2021,0
850865,Anmol Tasveer,1978,0
850193,Burans: Journey to a friendship,,7
849086,घूरो,,0
848547,Wo Meri Student Hai,2021,5
848074,Prabhat,1973,0
847349,Vaidya,2021,0
847315,Against the Wind,2021,0
847263,Phir Milenge Chalte Chalte,2021,0
847216,Begamon Ka Bhopal,,0
847150,The Last Nightmare,2020,0
846942,Roohi,2018,0
846340,Stranger In The City,2021,8
846036,Sanam,1951,0
845814,Nili,1950,0
845735,Chham Chhama Chham,1952,0
845734,Jhoola,1962,0
845733,Chandan,1958,0
845732,Kangan,1971,0
845589,Ziddi,1964,0
845324,The Show Goes On,2005,0
844066,Honey and Bunny In Bank Robbery,2017,0
842335,Saanjh,2017,10
840810,Kal Hamara Hai,1959,0
839535,Couching Tiger Mannu,,0
839263,नींद (sleep),2021,0
839170,Jadoo,1951,0
835084,Antenna,2021,0
833321,My Goal football,2021,0
832921,I do it for the Sparrow and the Mouse,2020,0
832422,Zara Si Bhool A Small Mistake,2015,0
832056,Infected 2030,2021,0
831560,The Paris Metro - Nostalgic Flâneur,2020,0
831504,The Last Chapter,2019,4
831279,Hunger,2020,0
828470,Handover,2011,0
827584,VanRakshak,2021,0
827332,Blind Man's Bluff,1942,0
826709,Anand aur Anand,1984,0
826477,No Goodbyes,,0
826010,Six Years of Freedom,1953,0
824534,Motu Patlu: Mission Moon,2018,0
822922,Jabali,2018,0
822201,Closets,2020,0
822185,Shikhandi,2021,0
820822,Motu Patlu in Octopus World,2017,0
820819,Motu Patlu Dino Invasion,2018,0
820265,Ek Saas Zindagi,1991,0
819863,Yaari Jatt Di,1987,0
819861,Vishwasghaat,1977,0
819859,Un Hazaaron Ke Naam,2009,0
819858,Tune Mera Dil Le Liyaa,2000,0
819856,Tumhare Bina,1982,0
819849,That Man in the Picture,2018,0
819844,Tera Karam Mera Dharam,1987,0
819842,Subedaar,1991,0
819839,Saugandh Geeta Ki,2001,0
819838,Saidan Jogan,1979,0
819836,Ramkali,1985,0
819833,Rajoo Dada,1992,0
819832,Raahee,1987,0
819825,Panga Naa Lo,2007,0
819823,Paayal,1992,0
819821,Naamcheen,1991,0
819816,Na-Insaafi,1989,0
819814,Main Wohi Hoon,1966,0
819812,Main Solah Baras Ki,1998,0
819803,Lambhardarni,1980,0
819802,Ladaai,1989,0
819800,Kranti Kshetra,1994,10
819790,Koi Hai,2003,0
819788,Kismetwala,1986,0
819787,Kiklee,1960,0
819786,Kee Banu Duniyan Daa,1986,0
819785,Kashmakash,1973,0
819783,Karishma Kali Kaa,1990,0
819779,Kaala Samrajya,1999,1
819778,Johar in Bombay,1967,0
819776,Jeena Teri Gali Mein,1991,8
819775,Jaydev,2001,0
819774,Jawani Zindabaad,2010,0
819770,Iski Topi Uske Sarr,1998,0
819768,Iraada,1991,0
819764,Heeron Ka Chor,1982,0
819763,Harfan Maulaa,1976,0
819762,Hafta Vasuli,1998,0
819761,Gul Sanobar,1953,0
819759,Ek Daku Saher Mein,1985,0
819758,Dushmani Dee Agg,1990,7.5
819754,Do Hawaldar,1979,0
819739,Atishbaz,1990,0
819735,Disaster,2002,3
819460,Fenugreek,2000,0
819005,Main Hoon Jadugar,1965,0
817778,Third Eye,2021,0
816866,The Choice,2018,0
814425,Durga,2020,5
813089,Ladli,2019,0
812834,My Mother's Girlfriend,2021,0
811212,Sunday,,0
811018,Jadbharata,2020,0.5
811007,Shero,2021,6
810574,Desire,1997,0
809619,Nyaydaata,1999,0
809489,In Black Darkness,2021,0
809368,CoVidGo,2021,0
809126,Fire,1989,0
808947,Sable,1982,0
808058,Hansa Ek Sanyog,2019,0
807091,Kisses On a Train,1993,0
806504,Sleep Of Trees,2021,0.5
805916,Decision,2021,10
803935,Karwane Hayat,1935,0
803684,Shaadi Ke Patasey,2019,0
803449,Coffee & Wine,2021,0
803005,Kamagni,1987,2
801891,Brave Revolutionary Redubbed,2021,0
799726,The Dance,,0
799450,Woh Ladki Hai Kahaan,,0
798634,A Daughter's Tale PANKH,2017,7
798626,Door Bell,2017,5
798619,GST - Galti Sirf Tumhari,2017,4
798614,How Is Wow,2017,4
798609,Meri Do Dulhan,2017,4
798599,Mridang,2017,6
798597,Mujrim,1958,0
797913,Gulabi Lens,2020,0
797910,Moods of Crime,2016,6
797878,Bal Ganesh 3,2015,7.5
797658,Yash Raaj aur Film!,2015,6
797223,Yudhra,,0
796617,Main Mulayam Singh Yadav,2021,0
795309,Bhishma,1996,1
794540,Raagini,1958,0
794533,Payal,1957,0
792220,That Girl,2022,0
790673,Daadi Maa,1966,0
790671,Jhoola,1941,0
790662,Rani Rupmati,1957,0
790627,Urmi,2012,0
790295,Delhi Junction,1960,0
788603,Machaan,2021,8.5
787988,55 km/sec,2020,7
787981,Vikat,,0
787979,Chai Coffee,2019,0
786743,Mehndi,1958,0
786653,Adalat,1958,0
785043,Mirchi Malini,2018,7
784492,Motu Patlu Vs Dr. Destroyer,2020,0
783560,Leela in Kheriya,2014,0
782282,Snapshots from a Family Album,2004,0
782006,Ek Mulaqat,2019,0
781035,The Blind Camel,,0
779922,Womeniya: Rhythm of Change,2018,0
779889,Legends of Jagannath Puri,2017,0
778679,Pandit Bhimsen Joshi,1992,0
778217,Kutta,2021,0
778094,Super Bheem Aur Avinashi Trimoorthy,2019,0
777141,Veer,1995,0
775520,Sayonee,2020,0
773735,Phulmania,2019,0
773584,Apmaan Ki Aag,1990,0
771250,Noise,2011,0
770868,Rubaru,2020,10
770039,Muqabala,1942,0
769588,Makkhi,,0
768788,Nannha Farishta,1969,0
768564,The Check Post,2022,0
768375,Usman Ka Radio,2019,0
768059,Death Penalty,1981,0
767586,Stree,1961,5
764787,1978,2019,6
764690,Lateef To Laden,2018,0
763120,Kun Faya Kun,,0
762077,Incomplete Dream,2007,0
761997,Deedar,1970,0
760409,My Brother,2020,2.5
759287,MURDA,2020,0
758948,DHONG,2020,10
758610,Kya Chahiye Love or Gender,,0
758252,Nagin,,0
758208,Article 21 A,2020,10
758145,Ritu Goes Online,2020,0
757925,Kalaripayattu,2017,0
757923,Chalchitra Railyatra,2019,0
757722,Nagastyle,2020,0
757219,Best Girlfriend,2014,10
756865,Call Him Eddy,2020,0
756036,Megha's Divorce,2019,0
755165,Balam,1949,0
754757,Silent Emotions,2020,0
754463,A Silent Warble,2020,0
752169,Kali-Bari,2017,0
747668,Sapera,2019,0
747021,Kehta Hai Yeh Dil,2020,0
746889,Mr. India,1961,0
746846,Naya Ghar,1953,0
746830,Do Mastane,1958,0
746819,Bansaria,1949,0
746726,X Zone,2020,9.5
746120,Trisandhya,1972,0
745479,Gulnar,1950,0
744696,Ishu's Balloon and a Painting that Comes to Life,2017,0
742645,Mayadweep,2020,0
741578,Razia Sultana,1961,6.5
741571,Dilruba,1950,4
741381,Please Mind the Gap,2018,0
741379,A Safe Person to Talk to,2019,0
741374,Breaking Out!,2018,0
741075,AARAMBH,2020,0
741058,The Holy Fish,2020,0
740566,Kismet ka Khel,1956,0
738554,Mohabbat Zindabad,,0
738408,Alia,2019,0
737286,Hawa Mahal,1962,0
734570,Susman,1987,9
734378,Ayaash,1982,0
733450,By the Beach,2019,0
733417,Un.Suitables,2020,0
733320,Desire?,2020,0
733253,Outcast,2019,0
733251,Secrets Of Seenagers,2020,0
733137,Monster,2020,5.5
733018,Golden Arrows,,0
732717,Everything is fine,2018,5
732268,Difficult People,,0
732197,Guptadhan,2020,0
731797,Khwaja Ki Diwani,1981,0
730851,Madam Don,1999,0
729266,There is Something in the Air,2011,0
727599,Fog,,0
726960,Panchaali,2018,5
726802,Mumbai Underworld,2017,0
726772,Aag Aandhi Aur Toofan,1994,0
725101,Tasveer,1966,0
724125,"Please Don't Beat Me, Sir!",2011,0
723931,Eyes of Stone,1990,0
722784,Hatyarin,1991,0
722057,Sati Savitri,1927,0
721144,Warli Walking Picture,1986,0
721072,Auspicious Wedding,1984,0
719830,Kashti,1954,0
719595,#Yaaram,2019,0
719115,The Night Is Young,2012,0
718945,Love You Family,2017,5
718864,Bhootwali Love Story,2018,6
718833,Bokshi,,0
717375,Shehjar,2019,0
715284,Shama Parwana,1954,0
715085,Home Stories,2020,0
714599,Maharajin,2018,0
714208,Marine Drive,1955,0
713834,Maharaja,1970,0
713226,Zara Sambhal Ke,2013,0
713224,Wake Up India,2013,0
713221,Karlo Timepass Yaar,2015,0
713219,Kabhi Yun Bhi Toh Ho,2014,4
713217,City of Dreams,2014,0
713215,Bazaar E Husn,2014,0
712747,Aadamkhor Haseena,2002,0
712463,Sau Saal Beet Gaye,1970,0
712462,Man Mandir,1971,0
712068,Neighbours: Part 2,2013,0
710877,Taraash,2017,0
710712,Project Papa,2018,0
708867,Soliloquy,2016,1
708388,Faraar,1955,0
708244,Baitullah,2019,4
707943,Rangeen Raaten,1956,0
706108,Borderlands,2021,7.5
705941,Waris,1954,0
705674,Through the Rainbow,2018,1
705154,The Books We Made,2016,0
703809,The Song We Sang,2020,0
702351,Kabhi Paas Kabhi Fail,1999,10
701961,Wandering Cloud,2020,0
701558,Bhagat Gora Kumbhar,1978,3
701281,Vaikhari,2018,0
700440,Badnam Basti,1971,0
698735,Haathi Ka Anda,2002,10
698667,In the Month of Love,2019,0
697952,Women's Authority,1958,0
697771,Aunty Sudha Aunty Radha,2019,0
696483,Tindey,2019,4
695903,Vallah Kya Baat Hai,1962,0
695103,Mumbai Central,2016,0
694793,Out of a Jam,2015,0
694781,Mushk,2020,0
694131,Moh,,0
694106,Jee Chahta hai,2015,0
694094,Fatafat,2019,0
694089,ACID,2020,4
694019,What Next Partner,2019,0
693090,Ustad Alauddin Khan,1963,0
692170,Laagi Nahi Chhute Ram,1963,0
690732,The Guest,2016,0
689335,Aditi Singh,2007,0
689060,Biryani,2018,0
689052,Chasni-The Sugar Syrup,2014,4
688282,Nitishastra,2018,4.7
688272,Bhoot Ka Darr,1999,0
688033,Notes on Guler,2019,0
685123,Cobra Girl,1963,0
685043,Pyar Ke Kabil,1987,0
684753,भाग (BHAAG),,0
684296,Aurat,1953,0
683762,Children Of The Soil,2020,7
683189,Touhean,1989,0
683109,Zindagi tumse,2019,0
683034,Rakhi,1962,0
682656,Kanika,2018,7
681419,Operation Parindey,2020,3
681236,SarCar Ki Seva Mei,2020,0
680548,Four,2018,2
680301,Sitam,1982,0
679931,Mai Baap,1957,0
674709,Unarranged,2017,4
674622,The Wedding Saree,2015,0
673639,Tathagatha Buddha,2008,0
672984,Jahan Ara,1964,10
670207,Slave,2019,10
668237,The Unusual Hospital,1989,0
666593,Can You Imagine,2020,0
666190,Verdict,2019,0
666131,Durmargudu,2019,5
666094,Chronicle of Space,2020,0
664746,Ye Kaisa Pal Do Pal Ka Pyar,2016,0
664541,Heroine No.1,2001,0
663144,Madam Fashion,1936,0
661723,Chai,2013,0
